Transect,Date,Time,PAR,PAR_MIN,PAR_MAX,BATT,SITE,CHK
T-17,9/4/19,10:49:48 AM,431.39,405.32,449.5,5.8,1XS ,116
T-17,9/4/19,10:50:11 AM,183.41,182.31,185.41,5.79,101,29
T-17,9/4/19,10:50:34 AM,35.63,35.392,36.079,5.79,102,50
T-17,9/4/19,10:50:56 AM,6.6981,6.6166,7.351,5.79,103,64
T-17,9/4/19,10:51:11 AM,1.5698,1.3576,1.52,5.79,104,47
T-17,9/4/19,10:51:25 AM,0.37581,0.37198,0.47401,5.79,105,208
T-17,9/4/19,10:51:40 AM,0.070266,0.052852,0.072222,5.79,106,85
T-17,9/4/19,11:08:49 AM,369.33,365.06,373.29,5.79,2XS ,133
T-17,9/4/19,11:09:23 AM,175.35,171.72,191.41,5.79,201,42
T-17,9/4/19,11:10:03 AM,41.237,40.418,42.65,5.78,202,31
T-17,9/4/19,11:10:39 AM,13.324,12.928,13.437,5.78,203,46
T-17,9/4/19,11:11:03 AM,2.7061,2.6721,2.9318,5.78,204,45
T-17,9/4/19,11:11:51 AM,0.61935,0.5849,0.63036,5.77,205,206
T-17,9/4/19,11:12:07 AM,0.12427,0.1204,0.13037,5.77,206,171
T-17,9/4/19,11:12:38 AM,0.040042,0.037932,0.044453,5.77,207,83
T-17,9/4/19,11:28:48 AM,805.4,780.61,823.07,5.79,3XS ,127
T-17,9/4/19,11:29:14 AM,399.2,393.26,409.83,5.78,301,59
T-17,9/4/19,11:29:34 AM,86.754,85.699,88.942,5.78,302,92
T-17,9/4/19,11:29:48 AM,21.551,20.633,21.64,5.78,303,42
T-17,9/4/19,11:30:05 AM,5.5913,5.1348,5.4704,5.78,304,53
T-17,9/4/19,11:30:20 AM,1.2811,1.2554,1.4428,5.78,305,38
T-17,9/4/19,11:30:34 AM,0.27858,0.23953,0.27712,5.78,306,212
T-17,9/4/19,11:30:49 AM,0.059258,0.036053,0.058299,5.77,307,115
T-17,9/4/19,11:44:34 AM,811.64,756.47,852.92,5.78,4XS ,136
T-17,9/4/19,11:44:56 AM,416.95,414.13,418.35,5.78,401,52
T-17,9/4/19,11:45:12 AM,88.769,88.248,89.245,5.78,402,85
T-17,9/4/19,11:45:38 AM,17.052,16.699,17.136,5.77,403,63
T-17,9/4/19,11:46:18 AM,5.3796,5.3189,5.4472,5.77,404,80
T-17,9/4/19,11:46:39 AM,1.4902,1.3908,1.4159,5.77,405,65
T-17,9/4/19,11:47:03 AM,0.25701,0.23875,0.25141,5.77,406,200
T-17,9/4/19,11:47:19 AM,0.064346,0.053874,0.10105,5.76,407,53
T-17,9/4/19,12:01:20 PM,352.97,348.48,356.86,5.78,5XS ,132
T-17,9/4/19,12:01:52 PM,193.24,192,194.04,5.78,501,33
T-17,9/4/19,12:02:25 PM,58.289,53.977,57.458,5.77,502,80
T-17,9/4/19,12:02:47 PM,11.876,11.622,12.692,5.77,503,50
T-17,9/4/19,12:03:19 PM,2.9179,3.0787,3.4945,5.77,504,76
T-17,9/4/19,12:03:43 PM,0.29446,0.2927,0.33681,5.77,505,209
T-17,9/4/19,12:04:05 PM,0.063595,0.057765,0.060258,5.76,506,112
T-19,7/10/19,11:40:33 AM,284.37,275.32,291.8,5.78,1XS ,113
T-19,7/10/19,11:41:09 AM,124.65,122.71,126.22,5.77,101,26
T-19,7/10/19,11:41:37 AM,13.067,12.667,13.374,5.76,102,42
T-19,7/10/19,11:42:07 AM,1.3877,1.2448,1.4309,5.76,103,49
T-19,7/10/19,11:42:51 AM,0.036211,0.022786,0.044649,5.75,104,77
T-19,7/10/19,12:03:48 PM,102.5,81.782,117.85,5.77,2XS ,110
T-19,7/10/19,12:04:35 PM,61.036,58.224,65.611,5.76,201,35
T-19,7/10/19,12:05:06 PM,1.0527,0.96627,1.0902,5.75,202,86
T-19,7/10/19,12:05:28 PM,0.030982,0.012917,0.11571,5.75,203,29
T-19,7/10/19,12:42:20 PM,312.06,254.7,313.04,5.78,3XS ,96
T-19,7/10/19,12:43:27 PM,139.09,131.8,142.58,5.77,301,47
T-19,7/10/19,12:44:03 PM,6.4431,5.4613,9.141,5.77,302,34
T-19,7/10/19,12:44:44 PM,1.0593,1.0611,1.2199,5.76,303,39
T-19,7/10/19,12:45:09 PM,0.0059872,0.00057895,0.014962,5.76,304,2
T-19,7/10/19,1:06:51 PM,100.98,99.458,101.96,5.78,5XS ,126
T-19,7/10/19,1:07:25 PM,29.334,28.811,29.674,5.78,501,56
T-19,7/10/19,1:08:03 PM,0.52038,0.53822,0.81189,5.77,502,195
T-19,7/10/19,1:08:17 PM,0.0092786,0,0.018484,5.77,503,35
T-19,7/10/19,1:50:00 PM,134.77,119.76,150.38,5.78,4XS ,111
T-19,7/10/19,1:50:33 PM,15.161,10.912,14.319,5.77,401,27
T-19,7/10/19,1:51:11 PM,0.091195,0.079995,0.10205,5.77,402,39
T-19,8/20/19,11:08:14 AM,942.77,925.84,949.87,5.91,1XS ,142
T-19,8/20/19,11:08:37 AM,458.87,447.17,472.6,5.91,101,55
T-19,8/20/19,11:08:51 AM,111.56,110.04,114.66,5.91,102,18
T-19,8/20/19,11:09:06 AM,33.633,33.221,34.091,5.91,103,30
T-19,8/20/19,11:09:20 AM,10.513,10.76,33.73,5.91,104,23
T-19,8/20/19,11:09:32 AM,3.0754,3.022,4.4278,5.91,105,39
T-19,8/20/19,11:09:50 AM,0.90199,0.90648,0.91971,5.91,106,217
T-19,8/20/19,11:10:07 AM,0.27313,0.26898,0.27474,5.91,107,205
T-19,8/20/19,11:10:29 AM,0.093694,0.089092,0.094078,5.91,108,114
T-19,8/20/19,11:10:53 AM,0.031327,0.026187,0.050735,5.91,109,87
T-19,8/20/19,11:11:23 AM,0.010844,0.0096934,0.015639,5.91,110,121
T-19,8/20/19,11:25:01 AM,930.93,917.03,945.89,5.91,2XS ,122
T-19,8/20/19,11:25:26 AM,505.31,415.85,745.81,5.91,201,40
T-19,8/20/19,11:25:36 AM,288.6,142.36,454.05,5.91,202,40
T-19,8/20/19,11:26:10 AM,43.026,42.982,43.245,5.91,203,36
T-19,8/20/19,11:26:28 AM,14.963,14.793,14.977,5.91,204,65
T-19,8/20/19,11:26:43 AM,5.1258,5.1125,6.3443,5.91,205,45
T-19,8/20/19,11:26:57 AM,1.7657,1.7457,1.875,5.91,206,69
T-19,8/20/19,11:27:15 AM,0.5536,0.55207,0.65755,5.91,207,205
T-19,8/20/19,11:27:32 AM,0.20275,0.2011,0.20398,5.91,208,183
T-19,8/20/19,11:27:47 AM,0.081276,0.07721,0.08143,5.91,209,95
T-19,8/20/19,11:44:51 AM,525.42,523.9,535.18,5.91,3XS ,110
T-19,8/20/19,11:45:19 AM,291.6,289.85,293.13,5.91,301,52
T-19,8/20/19,11:45:45 AM,82.437,82.507,83.811,5.91,302,53
T-19,8/20/19,11:46:04 AM,25.532,25.523,25.814,5.91,303,39
T-19,8/20/19,11:46:20 AM,7.8744,7.8649,11.235,5.91,304,62
T-19,8/20/19,11:46:43 AM,2.5499,2.5335,2.5705,5.91,305,60
T-19,8/20/19,11:47:00 AM,0.83824,0.80825,0.83452,5.91,306,205
T-19,8/20/19,11:47:14 AM,0.32062,0.29983,0.3238,5.91,307,203
T-19,8/20/19,11:47:33 AM,0.094814,0.094047,0.09654,5.9,308,107
T-19,8/20/19,12:05:12 PM,1068,1051,1084.3,5.91,4XS ,86
T-19,8/20/19,12:06:32 PM,241.21,236.24,250.79,5.9,401,31
T-19,8/20/19,12:07:01 PM,72.502,76.399,79.438,5.9,402,62
T-19,8/20/19,12:07:37 PM,13.469,13.325,13.53,5.9,403,43
T-19,8/20/19,12:08:09 PM,3.7618,3.7212,3.7632,5.9,404,49
T-19,8/20/19,12:08:31 PM,1.054,1.0745,1.1602,5.9,405,23
T-19,8/20/19,12:09:05 PM,0.29098,0.29332,0.30137,5.9,406,197
T-19,8/20/19,12:09:43 PM,0.075724,0.075072,0.07699,5.89,407,115
T-19,8/20/19,12:10:19 PM,0.023291,0.020414,0.025784,5.89,408,91
T-19,8/20/19,12:23:27 PM,972.53,960.92,986.12,5.9,5XS ,131
T-19,8/20/19,12:23:52 PM,470.05,469.43,473.45,5.9,501,44
T-19,8/20/19,12:24:11 PM,100.53,99.6,101.34,5.9,502,20
T-19,8/20/19,12:24:25 PM,22.342,22.044,42.574,5.9,503,33
T-19,8/20/19,12:24:39 PM,5.1003,5.1057,11.579,5.9,504,43
T-19,8/20/19,12:24:50 PM,1.2094,1.1205,4.8968,5.9,505,49
T-19,8/20/19,12:25:06 PM,0.26871,0.26188,0.27818,5.89,506,221
T-19,8/20/19,12:25:20 PM,0.072938,0.069716,0.18747,5.89,507,69
T-21,9/4/19,1:06:52 PM,283.88,260.63,274.54,5.79,1XS ,126
T-21,9/4/19,1:07:06 PM,181.05,173.22,248.63,5.79,101,39
T-21,9/4/19,1:07:25 PM,66.226,64.879,67.633,5.78,102,70
T-21,9/4/19,1:07:40 PM,16.904,15.121,17.806,5.78,103,41
T-21,9/4/19,1:07:57 PM,3.8201,3.5598,4.3615,5.78,104,63
T-21,9/4/19,1:08:14 PM,0.8915,0.8536,0.94834,5.78,105,213
T-21,9/4/19,1:08:29 PM,0.15884,0.15627,0.16126,5.78,106,212
T-21,9/4/19,1:08:41 PM,0.042738,0.022409,0.050217,5.78,107,90
T-21,9/4/19,1:24:07 PM,318.81,312.93,326.52,5.79,2XS ,117
T-21,9/4/19,1:24:56 PM,178.2,174.58,181.06,5.78,201,51
T-21,9/4/19,1:25:40 PM,50.199,49.786,50.798,5.78,202,77
T-21,9/4/19,1:26:00 PM,25.352,23.456,26.527,5.77,203,48
T-21,9/4/19,1:26:21 PM,9.1379,9.0164,9.6148,5.77,204,72
T-21,9/4/19,1:26:41 PM,2.0897,2.0053,2.1235,5.77,205,49
T-21,9/4/19,1:26:55 PM,0.27391,0.25608,0.29405,5.77,206,215
T-21,9/4/19,1:27:10 PM,0.054857,0.053937,0.05643,5.77,207,108
T-21,9/4/19,1:42:16 PM,386.3,382.31,393.72,5.78,3XS ,121
T-21,9/4/19,1:42:56 PM,260.66,251.05,263.39,5.78,301,49
T-21,9/4/19,1:43:16 PM,110.14,106.05,114.15,5.78,302,24
T-21,9/4/19,1:43:39 PM,24.761,20.891,29.823,5.77,303,64
T-21,9/4/19,1:44:03 PM,6.037,6.1918,6.7953,5.77,304,66
T-21,9/4/19,1:44:19 PM,0.6839,0.67324,0.69664,5.77,305,228
T-21,9/4/19,1:44:36 PM,0.14472,0.14008,0.15581,5.77,306,202
T-21,9/4/19,1:44:51 PM,0.037477,0.03249,0.049751,5.77,307,110
T-21,9/4/19,1:57:42 PM,304.61,303.18,307.19,5.78,4XS ,114
T-21,9/4/19,1:58:03 PM,206.71,203.15,205.45,5.77,401,33
T-21,9/4/19,1:58:18 PM,85.22,78.971,85.11,5.77,402,63
T-21,9/4/19,1:58:32 PM,8.7073,8.5104,8.7491,5.77,403,70
T-21,9/4/19,1:58:55 PM,2.0639,2.0229,2.1158,5.77,404,58
T-21,9/4/19,1:59:10 PM,0.55815,0.54814,0.57288,5.77,405,221
T-21,9/4/19,1:59:28 PM,0.11777,0.11547,0.11911,5.77,406,210
T-21,9/4/19,1:59:51 PM,0.087509,0.085169,0.08958,5.76,407,131
T-21,9/4/19,2:14:49 PM,252.84,247.86,253.37,5.79,5XS ,136
T-21,9/4/19,2:15:05 PM,142.18,141.32,212.12,5.78,501,23
T-21,9/4/19,2:15:20 PM,43.034,42.146,100.8,5.78,502,28
T-21,9/4/19,2:15:38 PM,12.093,9.4827,20.81,5.78,503,56
T-21,9/4/19,2:15:53 PM,1.7671,1.7403,1.7823,5.77,504,56
T-21,9/4/19,2:16:15 PM,0.338,0.33412,0.34141,5.77,505,184
T-21,9/4/19,2:16:31 PM,0.056464,0.047028,0.055275,5.77,506,103
T-23,7/10/19,9:16:54 AM,364.25,338.79,381.32,5.8,1XS ,121
T-23,7/10/19,9:17:28 AM,223.26,218.64,227.33,5.8,101,37
T-23,7/10/19,9:18:06 AM,23.588,21.191,22.502,5.8,102,36
T-23,7/10/19,9:18:42 AM,2.6536,1.3902,1.6915,5.79,103,56
T-23,7/10/19,9:19:14 AM,0.55192,0.49883,0.67815,5.79,104,225
T-23,7/10/19,9:19:40 AM,0.069471,0.060035,0.072117,5.78,105,92
T-23,7/10/19,9:29:08 AM,625.94,606.65,656.01,5.79,2XS ,134
T-23,7/10/19,9:30:25 AM,231.87,214.28,254.22,5.78,201,41
T-23,7/10/19,9:31:18 AM,21.11,19.211,21.586,5.77,202,36
T-23,7/10/19,9:32:04 AM,1.7991,1.4837,1.7733,5.76,203,56
T-23,7/10/19,9:32:47 AM,0.079461,0.066995,0.089817,5.76,203,122
T-23,7/10/19,9:33:41 AM,0.025762,0.020392,0.034584,5.75,205,89
T-23,7/10/19,10:00:41 AM,952.01,918.64,986.73,5.8,3XS ,116
T-23,7/10/19,10:01:40 AM,325.01,327.18,475.13,5.78,301,27
T-23,7/10/19,10:02:08 AM,47.953,46.588,51.019,5.78,302,58
T-23,7/10/19,10:02:33 AM,10.655,9.1215,10.171,5.78,303,29
T-23,7/10/19,10:03:10 AM,1.2716,1.2608,1.6856,5.77,304,43
T-23,7/10/19,10:03:49 AM,0.13063,0.10762,0.16362,5.77,305,181
T-23,7/10/19,10:04:36 AM,0.032936,0.024766,0.045479,5.76,306,99
T-23,7/10/19,10:21:40 AM,1023.7,1017.6,1051.9,5.79,4XS ,94
T-23,7/10/19,10:22:44 AM,517.98,507.98,529.49,5.77,401,71
T-23,7/10/19,10:24:22 AM,71.39,66.154,77.868,5.76,402,56
T-23,7/10/19,10:24:52 AM,11.03,9.8141,11.473,5.76,403,28
T-23,7/10/19,10:25:31 AM,1.7515,1.5902,1.8458,5.75,404,47
T-23,7/10/19,10:26:01 AM,0.26509,0.24154,0.2776,5.75,405,190
T-23,7/10/19,10:26:30 AM,0.032116,0.024445,0.049376,5.75,406,85
T-23,7/10/19,10:41:33 AM,996.52,986.57,1009.8,5.79,5XS ,137
T-23,7/10/19,10:42:00 AM,443.2,431.43,465.8,5.78,501,27
T-23,7/10/19,10:42:53 AM,72.035,72.532,75.263,5.77,502,46
T-23,7/10/19,10:43:24 AM,11.774,11.611,12.056,5.77,503,34
T-23,7/10/19,10:43:43 AM,2.2621,2.249,2.3512,5.77,504,37
T-23,7/10/19,10:44:01 AM,0.36812,0.35267,0.38469,5.76,505,207
T-23,7/10/19,10:44:18 AM,0.061276,0,0.089161,5.76,506,240
T-23,8/20/19,1:22:34 PM,322.87,325.64,380.49,5.91,1XS ,114
T-23,8/20/19,1:22:55 PM,132.33,133.92,174.74,5.91,101,32
T-23,8/20/19,1:23:32 PM,70.718,68.298,72.905,5.91,102,58
T-23,8/20/19,1:23:55 PM,25.485,24.251,28.71,5.91,103,43
T-23,8/20/19,1:24:20 PM,8.6064,8.4972,13.67,5.9,104,53
T-23,8/20/19,1:24:43 PM,2.2429,2.2355,2.2545,5.9,105,44
T-23,8/20/19,1:25:18 PM,0.49232,0.456,0.52543,5.9,106,195
T-23,8/20/19,1:25:34 PM,0.10442,0.10197,0.10504,5.9,107,172
T-23,8/20/19,1:25:46 PM,0.025832,0.023722,0.073777,5.9,108,93
T-23,8/20/19,1:39:17 PM,100.64,99.576,103.89,5.91,2XS ,126
T-23,8/20/19,1:39:43 PM,50.748,50.706,51.255,5.91,201,45
T-23,8/20/19,1:40:01 PM,18.105,18.05,18.209,5.91,202,23
T-23,8/20/19,1:40:16 PM,5.3457,5.2233,5.4625,5.9,203,43
T-23,8/20/19,1:40:31 PM,1.4352,1.4182,1.4613,5.9,204,28
T-23,8/20/19,1:40:47 PM,0.44022,0.43795,0.44505,5.9,205,193
T-23,8/20/19,1:41:04 PM,0.11576,0.11365,0.11614,5.9,206,181
T-23,8/20/19,1:41:18 PM,0.038931,0.032909,0.068197,5.9,207,106
T-23,8/20/19,2:14:05 PM,244.71,230.24,248.87,5.91,3XS ,108
T-23,8/20/19,2:14:25 PM,143.51,130.58,162.36,5.91,301,29
T-23,8/20/19,2:14:38 PM,39.001,38.341,39.316,5.9,302,40
T-23,8/20/19,2:14:52 PM,11.09,11.005,11.243,5.9,303,13
T-23,8/20/19,2:15:06 PM,3.3048,3.2847,10.11,5.9,304,32
T-23,8/20/19,2:15:22 PM,1.0049,0.98201,1.019,5.9,305,81
T-23,8/20/19,2:15:36 PM,0.28905,0.28449,0.95478,5.9,306,223
T-23,8/20/19,2:15:50 PM,0.086417,0.082351,0.085995,5.9,307,107
T-23,8/20/19,2:30:34 PM,846.55,850.2,876.69,5.9,4XS ,130
T-23,8/20/19,2:30:54 PM,391.97,390.45,412,5.9,401,38
T-23,8/20/19,2:31:11 PM,124.12,122.75,125.44,5.9,402,20
T-23,8/20/19,2:31:34 PM,44.332,44.215,44.356,5.89,403,47
T-23,8/20/19,2:31:51 PM,15.612,15.537,15.726,5.89,404,52
T-23,8/20/19,2:32:19 PM,4.6924,4.7142,4.835,5.89,405,67
T-23,8/20/19,2:32:35 PM,1.7565,1.7331,2.1654,5.89,406,61
T-23,8/20/19,2:32:52 PM,0.58469,0.58162,0.58507,5.89,407,229
T-23,8/20/19,2:33:11 PM,0.19306,0.19172,0.19479,5.89,408,218
T-23,8/20/19,2:33:27 PM,0.058122,0.057087,0.059772,5.89,409,113
T-23,8/20/19,2:50:16 PM,830.28,827.67,843.81,5.9,5XS ,128
T-23,8/20/19,2:50:47 PM,394.59,390.46,400.19,5.89,501,60
T-23,8/20/19,2:51:09 PM,102.56,102.68,103.6,5.89,502,37
T-23,8/20/19,2:51:33 PM,31.385,31.114,31.535,5.89,503,43
T-23,8/20/19,2:51:49 PM,9.2666,9.2348,11.109,5.89,504,73
T-23,8/20/19,2:52:07 PM,2.5069,2.4605,2.5606,5.89,505,61
T-23,8/20/19,2:52:22 PM,0.81818,0.80038,0.84257,5.88,506,217
T-23,8/20/19,2:52:37 PM,0.30676,0.30365,0.30864,5.88,507,215
T-23,8/20/19,2:52:50 PM,0.081415,0.072362,0.20699,5.88,508,58
T-2,9/16/19,8:54:36 AM,68.441,67.415,68.786,5.76,1XS ,149
T-2,9/16/19,8:55:02 AM,52.214,51.871,52.222,5.75,101,38
T-2,9/16/19,8:55:22 AM,30.221,30.032,30.306,5.75,102,22
T-2,9/16/19,8:55:41 AM,11.971,11.813,12.019,5.75,103,44
T-2,9/16/19,8:56:08 AM,4.7405,4.713,4.7534,5.74,104,63
T-2,9/16/19,8:56:35 AM,1.6935,1.6615,1.7443,5.74,105,70
T-2,9/16/19,8:56:59 AM,1.3217,0.99117,1.3431,5.74,1XB ,170
T-2,9/16/19,9:10:08 AM,83.624,80.865,84.096,5.75,2XS ,137
T-2,9/16/19,9:10:37 AM,59.792,59.371,60.516,5.74,201,64
T-2,9/16/19,9:11:00 AM,35.575,35.215,36.003,5.74,202,36
T-2,9/16/19,9:11:19 AM,13.777,13.455,13.891,5.74,203,61
T-2,9/16/19,9:11:38 AM,5.8244,5.7027,5.8216,5.74,204,66
T-2,9/16/19,9:11:55 AM,1.7046,1.667,1.7301,5.74,205,52
T-2,9/16/19,9:12:15 AM,0.77159,0.76848,0.77443,5.74,206,233
T-2,9/16/19,9:12:38 AM,0.27183,0.26945,0.29784,5.74,2XB ,26
T-2,9/16/19,9:24:31 AM,84.81,83.292,86.414,5.74,3XS ,129
T-2,9/16/19,9:25:07 AM,47.885,47.822,49.56,5.74,301,73
T-2,9/16/19,9:25:31 AM,23.116,21.333,23.42,5.74,302,30
T-2,9/16/19,9:25:56 AM,8.9299,8.87,9.1257,5.74,303,88
T-2,9/16/19,9:26:42 AM,2.9607,2.8156,3.2583,5.73,304,71
T-2,9/16/19,9:27:13 AM,0.63273,0.62678,0.64443,5.73,305,221
T-2,9/16/19,9:27:55 AM,0.18379,0.18356,0.18874,5.73,306,230
T-2,9/16/19,9:28:13 AM,0.048395,0.043754,0.051617,5.72,3XB ,159
T-2,9/16/19,9:38:50 AM,98.209,96.18,102.43,5.74,4XS ,131
T-2,9/16/19,9:39:08 AM,53.106,50.799,53.28,5.73,401,63
T-2,9/16/19,9:39:31 AM,20.888,20.785,21.066,5.73,402,62
T-2,9/16/19,9:39:51 AM,7.1776,7.0832,7.4595,5.73,403,82
T-2,9/16/19,9:40:23 AM,2.0144,1.8945,2.0335,5.72,404,49
T-2,9/16/19,9:40:43 AM,0.36751,0.36847,0.37595,5.72,405,226
T-2,9/16/19,9:41:09 AM,0.10465,0.10438,0.11167,5.72,406,201
T-2,9/16/19,9:50:48 AM,104.34,101.86,105.71,5.73,5XS ,112
T-2,9/16/19,9:51:27 AM,61.266,60.892,62.173,5.72,501,60
T-2,9/16/19,9:52:13 AM,24.918,24.4,25.395,5.72,502,54
T-2,9/16/19,9:53:07 AM,7.6383,7.5229,7.6218,5.71,503,79
T-2,9/16/19,9:53:46 AM,3.6736,3.5716,3.7225,5.71,504,67
T-2,9/16/19,9:54:22 AM,0.79494,0.79087,0.80411,5.71,505,222
T-7,9/16/19,11:39:10 AM,239.83,232.94,242.7,5.73,1XS ,114
T-7,9/16/19,11:39:41 AM,209.01,207.08,211.59,5.73,101,34
T-7,9/16/19,11:40:00 AM,161.84,163.09,164.49,5.73,102,40
T-7,9/16/19,11:40:28 AM,102.12,101.4,102.4,5.72,103,8
T-7,9/16/19,11:40:59 AM,57.361,55.781,57.157,5.72,104,70
T-7,9/16/19,11:41:31 AM,24.18,23.992,24.44,5.72,105,45
T-7,9/16/19,11:42:42 AM,10.258,10.071,10.287,5.71,106,33
T-7,9/16/19,11:43:54 AM,4.3608,4.3886,4.4987,5.71,107,81
T-7,9/16/19,11:44:29 AM,2.6622,2.3596,3.4443,5.71,1XB ,117
T-7,9/16/19,11:56:41 AM,397.24,373.08,384.66,5.72,2XS ,130
T-7,9/16/19,11:57:42 AM,244.54,242.23,247.69,5.72,201,49
T-7,9/16/19,11:58:19 AM,193.24,191.49,194.38,5.71,202,65
T-7,9/16/19,11:58:55 AM,84.403,85.522,89.155,5.71,203,69
T-7,9/16/19,11:59:23 AM,24.147,24.02,24.475,5.71,204,48
T-7,9/16/19,11:59:52 AM,13.104,12.715,13.732,5.71,205,37
T-7,9/16/19,12:00:30 PM,4.3235,4.3838,5.1401,5.7,206,36
T-7,9/16/19,12:00:59 PM,1.2888,1.2792,1.3361,5.7,207,58
T-7,9/16/19,12:01:23 PM,0.55245,0.54428,0.58072,5.7,208,201
T-7,9/16/19,12:08:53 PM,386.18,379.1,385.61,5.72,3XS ,128
T-7,9/16/19,12:09:28 PM,284.78,276.37,287.41,5.71,301,66
T-7,9/16/19,12:10:01 PM,126.69,125.58,126.69,5.71,302,46
T-7,9/16/19,12:10:43 PM,57.787,57.269,58.343,5.7,303,72
T-7,9/16/19,12:11:22 PM,26.05,25.019,28.216,5.7,304,37
T-7,9/16/19,12:11:41 PM,9.1068,8.9274,9.0756,5.7,305,72
T-7,9/16/19,12:12:20 PM,3.6489,3.6217,3.7107,5.7,306,51
T-7,9/16/19,12:13:08 PM,1.7391,1.6103,1.9219,5.7,307,50
T-7,9/16/19,12:13:47 PM,0.42052,0.41396,0.43199,5.69,308,216
T-7,9/16/19,12:14:32 PM,0.14872,0.14719,0.15946,5.69,3XB ,16
T-7,9/16/19,12:24:32 PM,302.59,296.16,312.08,5.71,4XS ,111
T-7,9/16/19,12:25:24 PM,202.9,208.98,215.6,5.7,401,39
T-7,9/16/19,12:26:31 PM,79.466,78.479,80.142,5.7,402,71
T-7,9/16/19,12:26:51 PM,32.932,31.91,34.524,5.7,403,45
T-7,9/16/19,12:27:26 PM,15.202,15.116,15.327,5.69,404,42
T-7,9/16/19,12:28:18 PM,8.1571,7.9364,11.906,5.69,405,74
T-7,9/16/19,12:29:29 PM,5.7829,5.5913,5.9747,5.69,406,101
T-7,9/16/19,12:29:53 PM,2.4331,2.2927,2.4768,5.69,407,77
T-7,9/16/19,12:30:45 PM,0.90554,0.61073,0.73826,5.69,408,222
T-7,9/16/19,12:31:25 PM,0.17626,0.16483,0.23195,5.69,4XB ,7
T-7,9/16/19,12:39:06 PM,334.49,328.84,345.48,5.7,5XS ,132
T-7,9/16/19,12:39:25 PM,272.25,268.86,275.15,5.69,501,65
T-7,9/16/19,12:39:39 PM,162.42,157.56,204.55,5.69,502,60
T-7,9/16/19,12:40:07 PM,84.728,82.119,86.244,5.69,503,69
T-7,9/16/19,12:40:37 PM,28.758,28.446,29.686,5.69,504,87
T-7,9/16/19,12:41:01 PM,11.016,10.891,11.124,5.69,505,34
T-7,9/16/19,12:41:18 PM,3.6876,3.6021,3.6859,5.69,506,81
T-7,9/16/19,12:41:32 PM,1.603,1.5232,1.6064,5.69,507,46
T-13,9/18/19,8:42:10 AM,329.11,261.66,370.19,5.73,1XS ,114
T-13,9/18/19,8:42:31 AM,192.75,180.36,209.95,5.73,101,55
T-13,9/18/19,8:42:52 AM,60.247,58.639,62.621,5.73,102,61
T-13,9/18/19,8:43:18 AM,22.631,21.476,23.417,5.72,103,50
T-13,9/18/19,8:43:44 AM,9.28,9.2462,9.5128,5.72,104,68
T-13,9/18/19,8:44:21 AM,4.2878,4.1933,4.4205,5.72,105,65
T-13,9/18/19,8:45:07 AM,2.0931,2.0953,2.1266,5.71,106,51
T-13,9/18/19,8:45:24 AM,0.94143,0.90933,0.95133,5.71,1XB ,7
T-13,9/18/19,8:55:37 AM,309.53,298.89,320.42,5.73,2XS ,136
T-13,9/18/19,8:56:04 AM,164.59,162.64,167.38,5.72,201,61
T-13,9/18/19,8:56:19 AM,54.913,52.01,55.29,5.72,202,51
T-13,9/18/19,8:56:51 AM,20.599,20.348,20.729,5.72,203,62
T-13,9/18/19,8:57:13 AM,6.8152,6.7617,6.9048,5.71,204,77
T-13,9/18/19,8:58:04 AM,2.2179,2.2019,2.2274,5.71,205,58
T-13,9/18/19,8:58:34 AM,1.2874,1.2731,1.2934,5.7,206,67
T-13,9/18/19,8:58:52 AM,0.49377,0.48598,0.78306,5.7,207,238
T-13,9/18/19,8:59:36 AM,0.17161,0.1657,0.17682,5.7,208,216
T-13,9/18/19,9:07:27 AM,430.16,412.73,439.31,5.72,3XS ,118
T-13,9/18/19,9:08:32 AM,127.26,125.56,131.72,5.7,301,43
T-13,9/18/19,9:08:54 AM,95.261,93.168,95.594,5.7,302,81
T-13,9/18/19,9:09:08 AM,40.517,39.835,41.012,5.7,303,55
T-13,9/18/19,9:09:26 AM,16.451,16.29,19.192,5.7,304,61
T-13,9/18/19,9:09:42 AM,6.9872,6.8672,7.0835,5.7,305,89
T-13,9/18/19,9:09:54 AM,3.216,3.16,3.2415,5.69,306,56
T-13,9/18/19,9:10:10 AM,1.3315,1.3262,1.3983,5.69,307,57
T-13,9/18/19,9:10:29 AM,0.4965,0.48135,0.5433,5.69,308,222
T-13,9/18/19,9:10:54 AM,0.21005,0.20231,0.21285,5.69,3XB ,238
T-13,9/18/19,9:18:55 AM,241.48,237.45,249.82,5.7,4XS ,134
T-13,9/18/19,9:19:29 AM,113.68,112.32,115.34,5.7,401,42
T-13,9/18/19,9:19:59 AM,50.477,49.965,51.064,5.69,402,87
T-13,9/18/19,9:20:20 AM,21.745,21.721,21.81,5.69,403,42
T-13,9/18/19,9:20:41 AM,10.199,10.165,10.332,5.69,404,46
T-13,9/18/19,9:21:09 AM,5.2973,5.1711,5.3953,5.69,405,78
T-13,9/18/19,9:21:33 AM,1.8928,1.881,1.9163,5.69,406,78
T-13,9/18/19,9:21:53 AM,0.87942,0.85345,0.89699,5.69,407,248
T-13,9/18/19,9:22:35 AM,0.72515,0.71901,0.73243,5.69,408,214
T-13,9/18/19,9:23:02 AM,0.24576,0.24434,0.25182,5.69,409,214
